,mass A,,
t,x,y,
3.939,1.647E-4,2.387E-4
3.956,1.647E-4,2.387E-4
3.972,1.647E-4,2.387E-4
3.989,1.847E-4,2.387E-4
4.006,1.847E-4,2.387E-4
4.023,2.047E-4,2.387E-4
4.040,2.047E-4,2.387E-4
4.057,2.047E-4,2.387E-4
4.073,2.047E-4,2.387E-4
4.090,2.047E-4,2.387E-4
4.107,1.847E-4,2.587E-4
4.124,1.847E-4,2.587E-4
4.141,1.647E-4,2.587E-4
4.158,1.647E-4,2.587E-4
4.174,1.647E-4,2.587E-4
4.191,1.647E-4,2.587E-4
4.208,1.647E-4,2.587E-4
4.225,1.647E-4,2.587E-4
4.242,1.647E-4,2.587E-4
4.259,1.647E-4,2.587E-4
4.275,1.647E-4,2.587E-4
4.292,1.647E-4,2.587E-4
4.309,1.647E-4,2.587E-4
4.326,1.647E-4,2.587E-4
4.343,1.647E-4,2.587E-4
4.360,1.647E-4,2.587E-4
4.376,1.647E-4,2.587E-4
4.393,1.647E-4,2.587E-4
4.410,1.647E-4,2.587E-4
4.427,1.647E-4,2.587E-4
4.444,1.647E-4,2.587E-4
4.461,1.647E-4,2.587E-4
4.477,1.647E-4,2.587E-4
4.494,1.647E-4,2.587E-4
4.511,1.647E-4,2.587E-4
4.528,1.647E-4,2.587E-4
4.545,1.647E-4,2.587E-4
4.562,1.647E-4,2.587E-4
4.578,1.647E-4,2.587E-4
4.595,1.647E-4,2.587E-4
4.612,1.647E-4,2.587E-4
4.629,1.647E-4,2.587E-4
4.646,1.647E-4,2.587E-4
4.663,1.647E-4,2.587E-4
4.679,1.647E-4,2.587E-4
4.696,1.647E-4,2.587E-4
4.713,1.647E-4,2.587E-4
4.730,1.847E-4,2.587E-4
4.747,2.047E-4,2.787E-4
4.764,2.047E-4,2.787E-4
4.780,2.047E-4,2.787E-4
4.797,2.047E-4,2.787E-4
4.814,2.047E-4,2.787E-4
4.831,2.047E-4,2.787E-4
4.848,2.047E-4,2.787E-4
4.865,2.047E-4,2.787E-4
